"USER","Biosfera Val Müstair","Jurapark Aargau","Landschaftspark Binntal","Naturpark Beverin","Naturpark Diemtigtal","Naturpark Gantrisch","Naturpark Pfyn-Finges","Naturpark Thal","Parc du Doubs","Parc Ela","Parc Jura vaudois","Parc naturel périurbain du Jorat","Parc naturel régional de la Vallée du Trient","Parc naturel régional Gruyère Pays-d’Enhaut","Parc régional Chasseral","Parco Val Calanca","Regionaler Naturpark Schaffhausen","Schweizerischer Nationalpark","UNESCO Biosphäre Entlebuch","Wildnispark Zürich Sihlwald","Total_Park"
"c994a316ec79a7ab4874c7d4d845fb4b",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"dfa2fc75f644d2e733b081ac5e1215df",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"ea3ad0c629652c8c71240c530eb253d0",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"ed9793413fe131d5639616b6bd7cb4f0",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"f97cad9ace5535cb8bc629f1e11a1b63",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"fa81716e0cccc28b9eded1daa182a553",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"0022de3055f586f3b78ab3c3d23d9069",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"056a379c9d06221e2900e8bd911f6439",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"056d3c9a923764a8ec0e710195809333",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"066956552df9e2043737b496a3f6e42f",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"07553f40a6cba156f548de3e1549b68b",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"097d4c7a3bd1974391874602c3f4e4e1",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"0ba93a27e0a50edd5bc02a96885018cf",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"0bb5edeb49fbc92688d14da62a6343ce",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1946e0735385ecda140f3200c26f3f0a",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1cb662c594ffee90f7619fd2974d5f93",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1d82289946ee956769512ac49656dd91",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1fdd98c2650a7fbde0ec2bc5bbc65e33",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"202970c98ea82997633727e85ccd5e7b",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"225b59567ede25f716f3154c68c51f4a",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"22d8495d3ded19dedd8ccc4a290beb8c",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"22e365db264b19d939680fda43d06241",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"232770f015affa95334eda55644b2807",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"2a2fbeb825bb18a54d2ae701c29c4999",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"2dfcdf43bd4f857403db7a35176ca792",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"2e59efc2cc56ca5222bc93843b20519f",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"34f6eca65181a158b6fcb72624481409",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"3675f1093abd4f6f66394e824e4e2b19",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"3d04b5e01f96dd91f96918ce11530298",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"3e144ae3ccd7c2ba61afb2559fc717e5",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"3e9adb3848dc9b01aa0d28d32a520179",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"3ecea80cb7f3f81b73a1a59f60b22b33",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"40644f4d2f8914bb860a9885c57a148d",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"43f389f5f004958e7dd57dfa1214cafe",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"4aa7a43b0e103a06ed0ffe4067f23c6c",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"4dad1c702446e86a143af8c7da29bfbf",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"4f55a2402f57b2c2802d70cb0b532248",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"5a3014bbc4e50f6610c2de3ff6ff055b",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"5c7077bd585291f09a7d5fe73f921d4e",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"5f39f641064b6e521b9f3759ba2381a4",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"6046b16dd3b7c43be5eae1940870d0af",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"6216bd0dd9b7a0c4d5d5836a0b20c9c0",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"67e50e720cde31f809bbcd564a03caff",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"682091c7e2f4b55e35143ead7b169423",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"72123644e30f16e77df3d94e11b31248",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"78c3517cf261ddeee05582c206a61bb3",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"79197220500d476a69770206085215be",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"79b45b880de1239e16b47a050b9f96d3",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"7c6b5350603f50ac34b52baee42866ac",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"7d9c896461be2dbd53d601fe2b9a9a5f",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"808425c26a4de26276f4888c59641c77",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"83278343c6ad0802ba2b9567700c225e",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"8445fcad603984bac2fb1cf289ef9aed",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"88d71ad73a0f4a30a0a47233fb868a13",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"88e0f29024506fd2faa94a453bd2deef",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"8a103b8848ee3f4eea740d644931ee56",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"8bae2be28c0e58e0e7f932cad0fa0c7b",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"8bb68f5e0909809b992a7ab408d22dde",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"8f061d8ed3e9b8b9ba90ef49b1cf91a3",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"910e7557cc25211efa9cc0ff155a62c4",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"91525eec7b76a2554d00e90b57029adb",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"91c9573d29636b1d9566dceafe5abd05",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"91d3034cba39c1ff6751ce3789c7d73e",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"921964571754b8040bda8433bba84870",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"92ad91d51cc0f921840e23b693227b77",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"92ddd2ea0e168d8ed9625e3612b319f0",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"951a9efbf3cc2346d670b338534f9dbd",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"98a63c2765543f477944584545ff4d18",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"9df6fe1af21247a612c52017692dbf21",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"a2c251cf8a71b5486caf34552f55a7d3",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"a33ed0c483d9435bb554fbf935483e1c",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"a471a358517017fa420129b449eaa1f8",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"a68e1927f047a1c847ed8403bf4705e3",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"a8af393b1d5cc22408205ceb41776b26",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"aa1a6cc4d787c7783be54ea3973e88d1",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"ad7b29deea89b31f043fb699067b585c",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"af36a22ccfca704d48916ca7b4650913",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"b2fd9adee8cc1fe166fc96f155db2e21",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"b5c527522c1367ae31dc8b3f021964e9",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"b6a81910bbf57347471da8f811142f2c",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"bbbf4b5e0c9e7d5cd7cc1ab0eaccaa46",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"bff067f7c42b4710d0732a2e9a546065",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"c424a5ca3230527917ad72f4b383c78b",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"c58ae70811631b55fd4d1d08b7851efa",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"d283a43e2df5f7514671ba56ee36ae45",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"d2977a21cfb19382cb573532b655c7e1",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"db90f8f09bb904f4102a02b99b4cbeaa",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"df10248175d06413be5d922085bff387",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"df43ba1827f7c92f26d4030fecb18ad9",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"df790781b19861dfc4d0532b536ddb69",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"e3696103fcc1d20aa39ba09643b081cd",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"ec0e13c3717163cf4bde2539b3ff267a",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"ef39e05f76e72267b3743f72b8c38a1b",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"ef9fb79e687eb88d6726decad6f58e1e",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"f1ea7a8b87c3819fea378dc920e9d421",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"f25be6fcc93a4e973739044901ae25b0",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"f489890f7ff6f524905ddc6c8a42a92b",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"0041e7d83bb90c8de9271e34a98e86ac",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"005b863e1f901febb481e804445732c9",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"01d8bade48ec78cde6aef14a6744b931",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"02df2d5898441075271ea351a8f1cd7b",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"02e226b99362ddc97f196da291413ed2",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"03052851811de8ec06fe47a9f1e0155b",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"0306fe7aeae7d6656c4df778444aaa5c",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"050122f0940887298b1f870f36efbc64",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"0502c358576e868b85d9b1eaf8fa0982",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"0534da85dab56ba5dbf854c625e4ac76",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"0704078279e4d5ca79bda4bf5f4a1e12",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"086010f4ef21583f90adc78a0a0211df",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"0881a2fc72a1dbd101fff4b8698be697",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"08ad422a3535cc5524ed0048802941dd",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"0a675b44d3012171be192624f49d975b",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"0c0ddcb3791ca7ce61b7238fee21800e",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"0c1f8d7779ef71f0536593ff2f06cf23",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"0ca05151fc499baa1063fe4262556e30",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"0cfb66f94d39cde94dff331647a3cbd6",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"0d962f8fe9a0457fa2f8dca7420b860b",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"0df3f61036cb6e69a7f4c005818bf547",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"0e662367090d652bfba6f8920a0741c2",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"0f0530bbb2c89cfa178acaf8b503606e",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"0ffdb02fe342128f5790d83c425a8fc2",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"11799e8e6c2c800b10fffe6a5f1b8eaa",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"119e1deff2b66cc0491bb4fd51b069df",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"126fde63b53f9f27ceaef1e39c5bfe2b",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"12a0fbf90c6ed22440ffc7ae4bad2bd6",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"13c3763a5f90eeda3573418e19a0d07d",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"142b35a431c1461f4f7c5065efae330e",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"15356ed1a76a14fda97208ccb003ca64",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"1977d5dbafb61bfa56b39f546d7b0b1e",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"1aa63531c20faec5e3882e17f807b3b1",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"1ba72affeb0bfd8443c6cde4e0184ae9",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"1bd9e21e3291bc07d9a817b051d848c2",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"1cefa32d5946a2b398d11a159e9a705a",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"1d3659ce29e34cb9e13f6ba94bfffc75",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"1db753dcdb05d3d68af064e571116b0b",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"1e7f820270f2973d281324252d195b25",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"1eb3642a98f31866508e65424c2162d5",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"20c19085435c99d942a24b224cd48c0a",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"21aa2ce2974065a14d4ef6e689c21295",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"22fc50626b0bf518694c2997dec52f52",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"236b024391d6735be5bcb4c24c7f2948",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"23ed9f16f2e9aa9972951a14587a2bc0",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"2417a9350f344666bf49501eabc71756",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"26142b0f2b37751a7239590d5d5a2219",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"261ee0e6f9f4336b6cd305c570c2c5f5",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"26d651c462fe60327f000fad07048b10",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"27700b33a7252bf24728095346c73e3a",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"286e503f77745626e3e01d8fd192c3e7",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"2aa76e2343551fbe65accbfd5506f531",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"2d19f6a4585a8463329abfe8e9295729",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"2d822ab0abc289a96a5478c6671d9c92",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"2e47b4e897c2524b66e740b80b1f6634",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"2e5e1ab5499bd5084cc855c432ebb96f",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"2e798fcbc8f03a6502ce0c88a3bc9630",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"30c37392cd6583b345e244d8927302e8",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"315ffdba2d9066b8f20ece5e5d880ded",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"32ab8dd2ca45df6eda91d97a5dcf976c",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"32d16778319c719993bab7657f4d397f",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"3307c7022d1fbc3040c468375167a618",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"337b56fc82155b352c26b49e81e3ba8b",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"342ee898246a6174f5dfbcb03c265224",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"343eeece84eb8d7975c1c20e1a7924b3",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"3456007a88eab38075e63307b94e139f",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"349a0ed41ffac015abd9dbd7c8df7ec5",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"35a99a3a96ff4f77f20925dd0b376d13",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"363e23c8d039da97e5af14ffe7f37318",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"368ba1f0006e7addc665d3ece30b5cad",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"36b31ce7d02426dcc1d47b3246fdcaf3",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"36d4b0f2fa8db7259543bc203e65d95d",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"37a672495bfb7cbcb6a6ad3f43379a73",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"38b163fee2fa7a8009f73e84fefde58a",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"38e10b94a3d1b582e4f738c92689d6ad",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"393fb39b5c6adf6c19f4d61d59065ec7",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"399dac9e31609791627abd5ae5164db0",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"39eb91302b8c564de6bf24844c8ca145",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"3a75040d866405bebdc38f58efcf76a1",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"3be1bcce43764209de4f3e24234a7a1a",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"3e2c3f40bf39c0c863c9c1f639b5030e",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"3ebcb3c6449e1ee603e1f5c73b195c1c",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"405db2de67f88a7c13bc23775e028131",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"4090e095a220ffca55f8cd85f7d12c1a",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"422c9dc965601383750ab5bb061e8bea",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"42d079630fe97cefa5e175aa8db67d04",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"444e571a26ada5ae498f090f077dba26",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"44e68e68e713f6cb89a395519bbd95cd",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"4551d6cc36936dd321dd288a666e0d44",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"4585f31b064846dc1bc436ae7d53b95f",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"45d8bfb21aea008d1bc300dcb787f212",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"46942efca8b1d7fa4136ef2e39c2a27d",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"46d9d72b0136b7f319e913502d428757",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"46e0b23d7b561a3812a617a0e740f4db",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"4704772e8a050847de2038ef065dfdc9",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"4707baecf368df575625f3c66212237e",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"475d5542dc3587280b970fdbc2262964",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"47ebef66ad20bdb9569d22dcea61298b",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"48d5d60e41418c1608e1b6d3666849fd",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"48ea65878354456756d35eb8a0c1b54f",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"49d78e9fa95638a06e277726d46a4afd",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"49e29f83c0fa1f20400b530e5e489f24",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"4ba15af5282088b210f4e1d02af5ac16",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"4c00d00c9651b8b3f046f1993685b6e7",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"4dd502e3553e757c511727e7084854a0",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"4e1d5233223d825d7fcf9e1c6f765c23",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"4f91dcfdf673425149ee589fc7ebc3a1",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"50730949c652e67b56f5410cc5f70cf5",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"50ae335d943db526898d628bfcca4a7d",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"51c4bca9d370c0849c3d1326e9be34c6",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"52c3415cb3b7d3e8a1b20209b412fd5e",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"550bfaddb0ae10884b57eeef3c9c7478",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"552d31b643cbce6c76c4accca9940630",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"5542f76432f162fab80188b475b033ed",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"55d218f864320c235fa1430631f1dca0",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
